file,base_label,normalized_label,base_confidence,normalized_confidence
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/比较_LTJ012306102-0084调节螺栓v1 vs LTJ012306102-0084调节螺栓v2.dxf,other,传动件,0.6455601453781128,0.20640288293361664
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225047-04罐体部分v1.dxf,other,传动件,0.55035001039505,0.18751201033592224
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225047-04罐体部分v2.dxf,other,传动件,0.55035001039505,0.18751201033592224
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225034-05罐体部分v1.dxf,other,设备,0.7168380618095398,0.19290247559547424
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2825003-05下筒体组件v1.dxf,other,传动件,0.7737830281257629,0.18601647019386292
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J3025001-12轴承座v2.dxf,other,传动件,0.7013768553733826,0.21850477159023285
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-05上封头组件v1.dxf,other,传动件,0.6639507412910461,0.1953181028366089
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231301522-00蜗轮蜗杆传动出料机构v1.dxf,other,传动件,0.544011116027832,0.19685852527618408
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225001-09-04旋转组件v2.dxf,other,传动件,0.801799476146698,0.25151851773262024
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ02230301120-03保护罩组件v2.dxf,other,传动件,0.6892324090003967,0.1967887580394745
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ14240301522-00防爆视灯组件v2.dxf,other,传动件,0.5661928057670593,0.16722333431243896
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01230901522-00汽水分离器v1.dxf,other,传动件,0.5466760396957397,0.18739822506904602
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225054-15罐体支腿v2.dxf,other,传动件,0.7941539287567139,0.2197025716304779
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224071-11-02过滤芯组件v1.dxf,other,传动件,0.7678417563438416,0.22405309975147247
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224070-04-07捕集口v2.dxf,other,传动件,0.8187277913093567,0.22494375705718994
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225009-04-03阀体v1.dxf,other,传动件,0.6150373816490173,0.2068973034620285
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0525002-04-02过滤托架v2.dxf,other,传动件,0.6471241116523743,0.21438170969486237
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231101522-00自动进料装置v2.dxf,other,传动件,0.7257333397865295,0.22828489542007446
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-02搅拌器组件v1.dxf,other,传动件,0.6363316774368286,0.20330704748630524
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2824002-06上封头组件v2.dxf,other,传动件,0.7426764369010925,0.20796814560890198
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/LTJ012306102-0084调节螺栓v1.dxf,other,传动件,0.6780351996421814,0.20830480754375458
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224036-12真空组件v1.dxf,other,传动件,0.7802238464355469,0.22396516799926758
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01232801522-01电加热箱v2.dxf,other,传动件,0.7765628099441528,0.23266839981079102
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925001-05管束v2.dxf,other,传动件,0.6884616017341614,0.19687967002391815
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2825002-09下轴承支架组件v1.dxf,other,传动件,0.7353507876396179,0.20169760286808014
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224036-12真空组件v2.dxf,other,传动件,0.7945632338523865,0.2256898134946823
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-01下锥体组件v1.dxf,other,传动件,0.6290858387947083,0.18973316252231598
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J3025001-12轴承座v1.dxf,other,传动件,0.7014985084533691,0.21859483420848846
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225004-04搅拌桨组件v1.dxf,other,传动件,0.7653306126594543,0.23498059809207916
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01239601522-03扭转弹簧v1.dxf,other,传动件,0.7100334763526917,0.20725852251052856
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/LTJ012306102-0084调节螺栓v2.dxf,other,传动件,0.653438925743103,0.2034953236579895
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224036-10搅拌减速机机罩v2.dxf,other,传动件,0.6797502040863037,0.21978196501731873
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925004-04-01底板v2.dxf,other,传动件,0.81356281042099,0.21157440543174744
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225034-05罐体部分v2.dxf,other,设备,0.7168380618095398,0.19290247559547424
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0525002-04-02过滤托架v4.dxf,other,传动件,0.6511563658714294,0.21701183915138245
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231301522-01轴向定位轴承v1.dxf,other,传动件,0.7387867569923401,0.22641733288764954
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/LTJ012303106-0030连接法兰(大)v1.dxf,other,传动件,0.8064804673194885,0.20595164597034454
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/LTJ012303106-0001超声波法兰v1.dxf,other,传动件,0.6343188881874084,0.1851940006017685
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231201522-00拖车DN1500v1.dxf,other,传动件,0.80750972032547,0.2155311405658722
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224014-09液压开盖组件v2.dxf,other,传动件,0.6249737739562988,0.2048051655292511
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231301522-00蜗轮蜗杆传动出料机构v2.dxf,other,传动件,0.544011116027832,0.19685852527618408
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01230901522-00汽水分离器v2.dxf,other,传动件,0.5466760396957397,0.18739822506904602
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925001-00再沸器v3.dxf,other,传动件,0.5449845194816589,0.16818174719810486
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224071-11-02过滤芯组件v2.dxf,other,传动件,0.7678417563438416,0.22405309975147247
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-05上封头组件v3.dxf,other,传动件,0.6662003397941589,0.19588541984558105
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-05上封头组件v2.dxf,other,传动件,0.6661462783813477,0.19587655365467072
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0525002-04-02过滤托架v3.dxf,other,传动件,0.6471241116523743,0.21438170969486237
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925004-04-01底板v1.dxf,other,传动件,0.8147084712982178,0.2122020572423935
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01232801522-01电加热箱v1.dxf,other,传动件,0.7765628099441528,0.23266839981079102
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225001-09-04旋转组件v1.dxf,other,传动件,0.801799476146698,0.25151851773262024
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225004-08搅拌轴组件v2.dxf,other,传动件,0.5759556889533997,0.20000800490379333
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-02搅拌器组件v2.dxf,other,传动件,0.6363781094551086,0.20331718027591705
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224014-09液压开盖组件v1.dxf,other,传动件,0.6249737739562988,0.2048051655292511
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231501522-00短轴承座(盖)v2.dxf,other,传动件,0.6631542444229126,0.21135897934436798
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231301522-01轴向定位轴承v2.dxf,other,传动件,0.7387867569923401,0.22641733288764954
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225047-04罐体部分v3.dxf,other,传动件,0.55035001039505,0.18751201033592224
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2825002-06上筒体组件v3.dxf,other,传动件,0.551967978477478,0.1888716220855713
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225004-04-04轴头组件v1.dxf,other,传动件,0.6331199407577515,0.196970596909523
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J1424042-51-01-08对接法兰v1.dxf,other,传动件,0.606069803237915,0.20956584811210632
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925001-01人孔v1.dxf,other,传动件,0.7759812474250793,0.209689199924469
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225004-04-05下封板v2.dxf,other,传动件,0.7074112892150879,0.20259816944599152
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925001-01-01人孔法兰v1.dxf,other,传动件,0.6487293243408203,0.1934548169374466
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231501522-00短轴承座(盖)v3.dxf,other,传动件,0.6631542444229126,0.21135897934436798
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2825002-09下轴承支架组件v2.dxf,other,传动件,0.7353507876396179,0.20169760286808014
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224070-04-07捕集口v1.dxf,other,传动件,0.8216946125030518,0.225269615650177
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231501522-00短轴承座(盖)v1.dxf,other,传动件,0.6719295978546143,0.21258826553821564
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925001-01-01人孔法兰v2.dxf,other,传动件,0.6487390398979187,0.19345185160636902
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ02230101102-12手轮组件v2.dxf,other,传动件,0.6961672306060791,0.24362635612487793
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01239601522-03扭转弹簧v3.dxf,other,传动件,0.7100334763526917,0.20725852251052856
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225009-04-03阀体v2.dxf,other,传动件,0.6150373816490173,0.2068973034620285
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01239901522-00拖轮组件v2.dxf,other,传动件,0.7672260999679565,0.21908709406852722
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225054-15-01支承座v2.dxf,other,传动件,0.7852975130081177,0.21262596547603607
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/LTJ012303106-0001超声波法兰v2.dxf,other,传动件,0.6386454701423645,0.18526099622249603
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225004-04-04轴头组件v2.dxf,other,传动件,0.6331199407577515,0.196970596909523
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0525002-04-02过滤托架v1.dxf,other,传动件,0.6414196491241455,0.2111869603395462
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225054-15-01支承座v1.dxf,other,传动件,0.7853628396987915,0.21264873445034027
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225004-04搅拌桨组件v2.dxf,other,传动件,0.7653306126594543,0.23498059809207916
