file_name,output_path,status,error,relative_path,source_dir
机械制图46.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/机械制图46.dxf,ok,,CAD机械零件图纸127个/9/机械制图46.dwg,机械CAD图纸
机械制图47.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/机械制图47.dxf,ok,,CAD机械零件图纸127个/9/机械制图47.dwg,机械CAD图纸
机械制图48.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/机械制图48.dxf,ok,,CAD机械零件图纸127个/9/机械制图48.dwg,机械CAD图纸
箱座.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/箱座.dxf,ok,,CAD机械零件图纸127个/蜗杆涡轮/箱座.dwg,机械CAD图纸
箱盖.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/箱盖.dxf,ok,,CAD机械零件图纸127个/蜗杆涡轮/箱盖.dwg,机械CAD图纸
蜗杆轴.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/蜗杆轴.dxf,ok,,CAD机械零件图纸127个/蜗杆涡轮/蜗杆轴.dwg,机械CAD图纸
蜗轮.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/蜗轮.dxf,ok,,CAD机械零件图纸127个/蜗杆涡轮/蜗轮.dwg,机械CAD图纸
蜗轮轮杆减速器装配图.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/蜗轮轮杆减速器装配图.dxf,ok,,CAD机械零件图纸127个/蜗杆涡轮/蜗轮轮杆减速器装配图.dwg,机械CAD图纸
蜗轮轴.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/蜗轮轴.dxf,ok,,CAD机械零件图纸127个/蜗杆涡轮/蜗轮轴.dwg,机械CAD图纸
装配图.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/装配图.dxf,ok,,CAD机械零件图纸127个/蜗杆涡轮/装配图.dwg,机械CAD图纸
轴的标注-1.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/轴的标注-1.dxf,ok,,CAD轴承/轴的标注-1.dwg,机械CAD图纸
轴的标注-2.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/轴的标注-2.dxf,ok,,CAD轴承/轴的标注-2.dwg,机械CAD图纸
滑块SCS16UU.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/滑块SCS16UU.dxf,ok,,PDF版/滑块SCS16UU.dwg,机械CAD图纸
数据图yaoferrari.dwg,/Users/huazhou/Downloads/4000例CAD及三维机械零件练习图纸/机械CAD图纸_dxf/数据图yaoferrari.dxf,ok,,三维出二维图/数据图yaoferrari.dwg,机械CAD图纸
