file,status,part_type,confidence,confidence_source,rule_version,graph2d_label,graph2d_confidence,fusion_label,fusion_confidence
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/LTJ012303106-0030连接法兰(大)v1.dxf,ok,other,0.827,fusion,FusionAnalyzer-v1.2,other,0.8268035054206848,other,0.8268035054206848
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231301522-00蜗轮蜗杆传动出料机构v2.dxf,ok,other,0.747,fusion,FusionAnalyzer-v1.2,other,0.7469286322593689,other,0.7469286322593689
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01232801522-01电加热箱v2.dxf,ok,other,0.754,fusion,FusionAnalyzer-v1.2,other,0.7538790106773376,other,0.7538790106773376
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2925001-00再沸器v1.dxf,ok,再沸器,0.934,fusion,FusionAnalyzer-v1.2,再沸器,0.9344543814659119,再沸器,0.9344543814659119
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2925004-04-01底板v2.dxf,ok,other,0.897,fusion,FusionAnalyzer-v1.2,other,0.897172749042511,other,0.897172749042511
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2825002-06上筒体组件v1.dxf,ok,complex_assembly,0.550,rules,v1,other,0.5023757219314575,Standard_Part,0.55
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225004-04-04轴头组件v2.dxf,ok,other,0.802,fusion,FusionAnalyzer-v1.2,other,0.801520049571991,other,0.801520049571991
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231301522-00蜗轮蜗杆传动出料机构v1.dxf,ok,other,0.747,fusion,FusionAnalyzer-v1.2,other,0.7469286322593689,other,0.7469286322593689
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2925001-01人孔v2.dxf,ok,complex_assembly,0.550,rules,v1,other,0.3013240396976471,Standard_Part,0.55
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224025-06-01-03出料凸缘v1.dxf,ok,other,0.817,fusion,FusionAnalyzer-v1.2,other,0.8168149590492249,other,0.8168149590492249
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231101522-00自动进料装置v1.dxf,ok,other,0.816,fusion,FusionAnalyzer-v1.2,other,0.8156121969223022,other,0.8156121969223022
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231101522-00自动进料装置v2.dxf,ok,other,0.816,fusion,FusionAnalyzer-v1.2,other,0.8156121969223022,other,0.8156121969223022
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225054-15-01支承座v1.dxf,ok,other,0.845,fusion,FusionAnalyzer-v1.2,other,0.8451229929924011,other,0.8451229929924011
